,Alice_a,out
3218,30,390.0
3219,14,374.0
3220,85,445.0
3221,48,408.0
3222,18,378.0
3223,42,402.0
3224,3,363.0
3225,10,370.0
3226,3,363.0
3227,77,437.0
3228,79,439.0
3229,99,459.0
3230,100,460.0
3231,39,399.0
3232,7,367.0
3233,52,412.0
3234,43,403.0
3235,0,360.0
3236,28,388.0
3237,75,435.0
3238,33,393.0
3239,97,457.0
3240,84,444.0
3241,49,409.0
3242,81,441.0
3243,61,421.0
3244,34,394.0
3245,47,407.0
3246,83,443.0
3247,100,460.0
3248,27,387.0
3249,22,382.0
3250,52,412.0
3251,97,457.0
3252,32,392.0
3253,21,381.0
3254,10,370.0
3255,47,407.0
3256,95,455.0
3257,78,438.0
3258,52,412.0
3259,37,397.0
3260,87,447.0
3261,90,450.0
3262,100,460.0
3263,94,454.0
3264,70,430.0
3265,50,410.0
3266,73,433.0
3267,93,453.0
3268,52,412.0
3269,95,455.0
3270,25,385.0
3271,82,442.0
3272,27,387.0
3273,33,393.0
3274,91,451.0
3275,67,427.0
3276,27,387.0
3277,32,392.0
3278,39,399.0
3279,10,370.0
3280,79,439.0
3281,97,457.0
3282,42,402.0
3283,52,412.0
3284,65,425.0
3285,83,443.0
3286,10,370.0
3287,78,438.0
3288,42,402.0
3289,26,386.0
3290,49,409.0
3291,32,392.0
3292,1,361.0
3293,53,413.0
3294,99,459.0
3295,6,366.0
3296,65,425.0
3297,88,448.0
3298,49,409.0
3299,48,408.0
3300,86,446.0
3301,32,392.0
3302,41,401.0
3303,95,455.0
3304,45,405.0
3305,88,448.0
3306,5,365.0
3307,43,403.0
3308,62,422.0
3309,2,362.0
3310,67,427.0
3311,89,449.0
3312,83,443.0
3313,44,404.0
3314,6,366.0
3315,45,405.0
3316,92,452.0
3317,50,410.0
3318,38,398.0
3319,20,380.0
3320,71,431.0
3321,91,451.0
3322,83,443.0
3323,42,402.0
3324,56,416.0
3325,65,425.0
3326,14,374.0
3327,100,460.0
3328,17,377.0
3329,12,372.0
3330,4,364.0
3331,46,406.0
3332,73,433.0
3333,12,372.0
3334,37,397.0
3335,90,450.0
3336,85,445.0
3337,19,379.0
3338,51,411.0
3339,97,457.0
3340,38,398.0
3341,42,402.0
3342,12,372.0
3343,50,410.0
3344,64,424.0
3345,92,452.0
3346,35,395.0
3347,38,398.0
3348,72,432.0
3349,57,417.0
3350,93,453.0
3351,60,420.0
3352,68,428.0
3353,22,382.0
3354,91,451.0
3355,89,449.0
3356,47,407.0
3357,0,360.0
3358,33,393.0
3359,90,450.0
3360,28,388.0
3361,65,425.0
3362,12,372.0
3363,2,362.0
3364,28,388.0
3365,89,449.0
3366,15,375.0
3367,51,411.0
3368,13,373.0
3369,77,437.0
3370,22,382.0
3371,89,449.0
3372,26,386.0
3373,65,425.0
3374,3,363.0
3375,12,372.0
3376,68,428.0
3377,0,360.0
3378,54,414.0
3379,99,459.0
3380,19,379.0
3381,25,385.0
3382,18,378.0
3383,59,419.0
3384,30,390.0
3385,0,360.0
3386,45,405.0
3387,89,449.0
3388,22,382.0
3389,5,365.0
3390,39,399.0
3391,11,371.0
3392,79,439.0
3393,30,390.0
3394,70,430.0
3395,16,376.0
3396,33,393.0
3397,29,389.0
3398,5,365.0
3399,62,422.0
3400,71,431.0
3401,24,384.0
3402,37,397.0
3403,3,363.0
3404,22,382.0
3405,62,422.0
3406,7,367.0
3407,63,423.0
3408,80,440.0
3409,70,430.0
3410,74,434.0
3411,30,390.0
3412,82,442.0
3413,91,451.0
3414,42,402.0
3415,16,376.0
3416,1,361.0
3417,72,432.0
3418,64,424.0
3419,29,389.0
3420,93,453.0
3421,3,363.0
3422,70,430.0
3423,33,393.0
3424,77,437.0
3425,11,371.0
3426,73,433.0
3427,33,393.0
3428,55,415.0
3429,28,388.0
3430,86,446.0
3431,54,414.0
3432,34,394.0
3433,60,420.0
3434,45,405.0
3435,18,378.0
3436,23,383.0
3437,26,386.0
3438,57,417.0
3439,49,409.0
3440,73,433.0
3441,31,391.0
3442,44,404.0
3443,43,403.0
3444,6,366.0
3445,63,423.0
3446,27,387.0
3447,54,414.0
3448,72,432.0
3449,18,378.0
3450,83,443.0
3451,85,445.0
3452,26,386.0
3453,31,391.0
3454,69,429.0
3455,75,435.0
3456,25,385.0
3457,86,446.0
3458,33,393.0
3459,81,441.0
3460,18,378.0
3461,15,375.0
3462,58,418.0
3463,99,459.0
3464,70,430.0
3465,21,381.0
3466,18,378.0
3467,34,394.0
3468,55,415.0
3469,43,403.0
3470,1,361.0
3471,31,391.0
3472,46,406.0
3473,7,367.0
3474,94,454.0
3475,85,445.0
3476,56,416.0
3477,71,431.0
3478,1,361.0
3479,54,414.0
3480,11,371.0
3481,98,458.0
3482,3,363.0
3483,41,401.0
3484,72,432.0
3485,26,386.0
3486,68,428.0
3487,26,386.0
3488,69,429.0
3489,28,388.0
3490,66,426.0
3491,37,397.0
3492,99,459.0
3493,17,377.0
3494,92,452.0
3495,26,386.0
3496,64,424.0
3497,66,426.0
3498,18,378.0
3499,73,433.0
3500,84,444.0
3501,68,428.0
3502,60,420.0
3503,99,459.0
3504,20,380.0
3505,65,425.0
3506,1,361.0
3507,63,423.0
3508,48,408.0
3509,7,367.0
3510,28,388.0
3511,68,428.0
3512,69,429.0
3513,30,390.0
3514,40,400.0
3515,56,416.0
3516,41,401.0
3517,96,456.0
3518,16,376.0
3519,64,424.0
3520,80,440.0
3521,3,363.0
3522,45,405.0
3523,99,459.0
3524,99,459.0
3525,19,379.0
3526,58,418.0
3527,2,362.0
3528,92,452.0
3529,33,393.0
3530,89,449.0
3531,27,387.0
3532,66,426.0
3533,49,409.0
3534,6,366.0
3535,86,446.0
3536,40,400.0
3537,4,364.0
3538,39,399.0
3539,72,432.0
3540,31,391.0
3541,41,401.0
3542,19,379.0
3543,13,373.0
3544,50,410.0
3545,41,401.0
3546,49,409.0
3547,32,392.0
3548,7,367.0
3549,86,446.0
3550,93,453.0
3551,99,459.0
3552,39,399.0
3553,91,451.0
3554,11,371.0
3555,0,360.0
3556,0,360.0
3557,58,418.0
3558,10,370.0
3559,14,374.0
3560,38,398.0
3561,18,378.0
3562,62,422.0
3563,27,387.0
3564,62,422.0
3565,93,453.0
3566,59,419.0
3567,59,419.0
3568,34,394.0
3569,7,367.0
3570,61,421.0
3571,5,365.0
3572,35,395.0
3573,99,459.0
3574,82,442.0
3575,50,410.0
3576,57,417.0
3577,46,406.0
3578,5,365.0
3579,4,364.0
3580,58,418.0
3581,85,445.0
3582,33,393.0
3583,72,432.0
3584,83,443.0
3585,67,427.0
3586,54,414.0
3587,65,425.0
3588,80,440.0
3589,11,371.0
3590,31,391.0
3591,64,424.0
3592,3,363.0
3593,45,405.0
3594,8,368.0
3595,13,373.0
3596,43,403.0
3597,1,361.0
3598,3,363.0
3599,54,414.0
3600,94,454.0
3601,89,449.0
3602,19,379.0
3603,10,370.0
3604,76,436.0
3605,3,363.0
3606,30,390.0
3607,22,382.0
3608,17,377.0
3609,17,377.0
3610,43,403.0
3611,62,422.0
3612,14,374.0
3613,43,403.0
3614,56,416.0
3615,36,396.0
3616,86,446.0
3617,16,376.0
3618,44,404.0
3619,24,384.0
3620,12,372.0
3621,50,410.0
3622,95,455.0
3623,57,417.0
3624,87,447.0
3625,38,398.0
3626,74,434.0
3627,2,362.0
3628,81,441.0
3629,96,456.0
3630,95,455.0
3631,10,370.0
3632,24,384.0
3633,71,431.0
3634,1,361.0
3635,82,442.0
3636,98,458.0
3637,67,427.0
3638,24,384.0
3639,6,366.0
3640,48,408.0
3641,4,364.0
3642,7,367.0
3643,26,386.0
3644,93,453.0
3645,57,417.0
3646,93,453.0
3647,33,393.0
3648,20,380.0
3649,1,361.0
3650,23,383.0
3651,10,370.0
3652,99,459.0
3653,95,455.0
3654,74,434.0
3655,64,424.0
3656,46,406.0
3657,90,450.0
3658,43,403.0
3659,58,418.0
3660,65,425.0
3661,41,401.0
3662,9,369.0
3663,0,360.0
3664,20,380.0
3665,38,398.0
3666,52,412.0
3667,59,419.0
3668,35,395.0
3669,90,450.0
3670,54,414.0
3671,98,458.0
3672,30,390.0
3673,94,454.0
3674,37,397.0
3675,60,420.0
3676,30,390.0
3677,45,405.0
3678,84,444.0
3679,30,390.0
3680,11,371.0
3681,23,383.0
3682,56,416.0
3683,71,431.0
3684,87,447.0
3685,50,410.0
3686,64,424.0
3687,36,396.0
3688,4,364.0
3689,15,375.0
3690,25,385.0
3691,25,385.0
3692,67,427.0
3693,62,422.0
3694,68,428.0
3695,18,378.0
3696,28,388.0
3697,93,453.0
3698,13,373.0
3699,60,420.0
3700,18,378.0
3701,20,380.0
3702,26,386.0
3703,84,444.0
3704,78,438.0
3705,51,411.0
3706,45,405.0
3707,45,405.0
3708,93,453.0
3709,91,451.0
3710,2,362.0
3711,91,451.0
3712,53,413.0
3713,52,412.0
3714,92,452.0
3715,0,360.0
3716,38,398.0
3717,34,394.0
3718,10,370.0
3719,26,386.0
3720,7,367.0
3721,79,439.0
3722,44,404.0
3723,65,425.0
3724,37,397.0
3725,32,392.0
3726,5,365.0
3727,58,418.0
3728,56,416.0
3729,88,448.0
3730,2,362.0
3731,21,381.0
3732,96,456.0
3733,1,361.0
3734,89,449.0
3735,88,448.0
3736,78,438.0
3737,10,370.0
3738,33,393.0
3739,87,447.0
3740,48,408.0
3741,84,444.0
3742,68,428.0
3743,4,364.0
3744,11,371.0
3745,12,372.0
3746,61,421.0
3747,15,375.0
3748,22,382.0
3749,51,411.0
3750,37,397.0
3751,7,367.0
3752,11,371.0
3753,14,374.0
3754,6,366.0
3755,71,431.0
3756,89,449.0
3757,27,387.0
3758,73,433.0
3759,34,394.0
3760,15,375.0
3761,68,428.0
3762,70,430.0
3763,18,378.0
3764,11,371.0
3765,46,406.0
3766,71,431.0
3767,12,372.0
3768,0,360.0
3769,31,391.0
3770,37,397.0
3771,43,403.0
3772,98,458.0
3773,14,374.0
3774,50,410.0
3775,76,436.0
3776,49,409.0
3777,83,443.0
3778,48,408.0
3779,4,364.0
3780,58,418.0
3781,0,360.0
3782,20,380.0
3783,88,448.0
3784,47,407.0
3785,72,432.0
3786,14,374.0
3787,99,459.0
3788,42,402.0
3789,85,445.0
3790,96,456.0
3791,76,436.0
3792,28,388.0
3793,80,440.0
3794,66,426.0
3795,25,385.0
3796,16,376.0
3797,81,441.0
3798,7,367.0
3799,14,374.0
3800,15,375.0
3801,63,423.0
3802,81,441.0
3803,41,401.0
3804,52,412.0
3805,25,385.0
3806,36,396.0
3807,98,458.0
3808,17,377.0
3809,20,380.0
3810,80,440.0
3811,85,445.0
3812,18,378.0
3813,89,449.0
3814,43,403.0
3815,79,439.0
3816,34,394.0
3817,67,427.0
3818,61,421.0
3819,5,365.0
3820,62,422.0
3821,49,409.0
3822,28,388.0
3823,16,376.0
3824,30,390.0
3825,67,427.0
3826,67,427.0
3827,71,431.0
3828,93,453.0
3829,98,458.0
3830,89,449.0
3831,88,448.0
3832,67,427.0
3833,76,436.0
3834,13,373.0
3835,91,451.0
3836,79,439.0
3837,35,395.0
3838,36,396.0
3839,22,382.0
3840,50,410.0
3841,26,386.0
3842,28,388.0
3843,90,450.0
3844,20,380.0
3845,20,380.0
3846,89,449.0
3847,57,417.0
3848,23,383.0
3849,34,394.0
3850,81,441.0
3851,94,454.0
3852,79,439.0
3853,60,420.0
3854,57,417.0
3855,80,440.0
3856,63,423.0
3857,60,420.0
3858,79,439.0
3859,81,441.0
3860,91,451.0
3861,60,420.0
3862,77,437.0
3863,41,401.0
3864,73,433.0
3865,21,381.0
3866,42,402.0
3867,32,392.0
3868,79,439.0
3869,66,426.0
3870,78,438.0
3871,25,385.0
3872,90,450.0
3873,17,377.0
3874,68,428.0
3875,41,401.0
3876,7,367.0
3877,88,448.0
3878,21,381.0
3879,10,370.0
3880,27,387.0
3881,36,396.0
3882,93,453.0
3883,84,444.0
3884,7,367.0
3885,40,400.0
3886,69,429.0
3887,68,428.0
3888,20,380.0
3889,70,430.0
3890,52,412.0
3891,99,459.0
3892,10,370.0
3893,78,438.0
3894,15,375.0
3895,23,383.0
3896,99,459.0
3897,43,403.0
3898,97,457.0
3899,51,411.0
3900,28,388.0
3901,73,433.0
3902,34,394.0
3903,2,362.0
3904,8,368.0
3905,74,434.0
3906,1,361.0
3907,66,426.0
3908,87,447.0
3909,61,421.0
3910,25,385.0
3911,94,454.0
3912,98,458.0
3913,12,372.0
3914,48,408.0
3915,13,373.0
3916,81,441.0
3917,52,412.0
3918,11,371.0
3919,72,432.0
3920,96,456.0
3921,23,383.0
3922,61,421.0
3923,74,434.0
3924,17,377.0
3925,89,449.0
3926,71,431.0
3927,13,373.0
3928,51,411.0
3929,77,437.0
3930,24,384.0
3931,58,418.0
3932,98,458.0
3933,86,446.0
3934,22,382.0
3935,38,398.0
3936,43,403.0
3937,19,379.0
3938,46,406.0
3939,96,456.0
3940,90,450.0
3941,74,434.0
3942,29,389.0
3943,66,426.0
3944,33,393.0
3945,35,395.0
3946,61,421.0
3947,87,447.0
3948,75,435.0
3949,56,416.0
3950,81,441.0
3951,5,365.0
3952,74,434.0
3953,97,457.0
3954,61,421.0
3955,37,397.0
3956,45,405.0
3957,72,432.0
3958,92,452.0
3959,42,402.0
3960,83,443.0
3961,21,381.0
3962,27,387.0
3963,77,437.0
3964,89,449.0
3965,26,386.0
3966,90,450.0
3967,59,419.0
3968,98,458.0
3969,9,369.0
3970,25,385.0
3971,36,396.0
3972,37,397.0
3973,43,403.0
3974,75,435.0
3975,78,438.0
3976,61,421.0
3977,92,452.0
3978,65,425.0
3979,82,442.0
3980,93,453.0
3981,17,377.0
3982,30,390.0
3983,27,387.0
3984,73,433.0
3985,96,456.0
3986,50,410.0
3987,9,369.0
3988,32,392.0
3989,23,383.0
3990,68,428.0
3991,78,438.0
3992,14,374.0
3993,0,360.0
3994,46,406.0
3995,73,433.0
3996,38,398.0
3997,64,424.0
3998,82,442.0
3999,36,396.0
4000,16,376.0
4001,39,399.0
4002,55,415.0
4003,66,426.0
4004,1,361.0
4005,16,376.0
4006,16,376.0
4007,29,389.0
4008,32,392.0
4009,4,364.0
4010,62,422.0
4011,51,411.0
4012,8,368.0
4013,86,446.0
4014,7,367.0
4015,63,423.0
4016,76,436.0
4017,11,371.0
4018,34,394.0
4019,19,379.0
4020,31,391.0
4021,81,441.0
4022,98,458.0
4023,57,417.0
4024,88,448.0
4025,12,372.0
4026,35,395.0
4027,20,380.0
4028,82,442.0
4029,67,427.0
4030,1,361.0
4031,92,452.0
4032,62,422.0
4033,87,447.0
4034,28,388.0
4035,50,410.0
4036,52,412.0
4037,43,403.0
4038,35,395.0
4039,62,422.0
4040,74,434.0
4041,26,386.0
4042,94,454.0
4043,22,382.0
4044,75,435.0
4045,89,449.0
4046,88,448.0
4047,43,403.0
4048,6,366.0
4049,30,390.0
4050,11,371.0
4051,48,408.0
4052,60,420.0
4053,85,445.0
4054,41,401.0
4055,62,422.0
4056,12,372.0
4057,10,370.0
4058,30,390.0
4059,10,370.0
4060,16,376.0
4061,2,362.0
4062,44,404.0
4063,75,435.0
4064,22,382.0
4065,51,411.0
4066,21,381.0
4067,11,371.0
4068,50,410.0
4069,89,449.0
4070,23,383.0
4071,50,410.0
4072,82,442.0
4073,73,433.0
4074,7,367.0
4075,21,381.0
4076,51,411.0
4077,41,401.0
4078,96,456.0
4079,26,386.0
4080,24,384.0
4081,10,370.0
4082,81,441.0
4083,33,393.0
4084,4,364.0
4085,52,412.0
4086,5,365.0
4087,43,403.0
4088,91,451.0
4089,4,364.0
4090,36,396.0
4091,27,387.0
4092,63,423.0
4093,70,430.0
4094,26,386.0
4095,56,416.0
4096,71,431.0
4097,31,391.0
4098,31,391.0
4099,82,442.0
4100,24,384.0
4101,61,421.0
4102,71,431.0
4103,99,459.0
4104,39,399.0
4105,63,423.0
4106,20,380.0
4107,83,443.0
4108,44,404.0
4109,74,434.0
4110,92,452.0
4111,58,418.0
4112,81,441.0
4113,45,405.0
4114,84,444.0
4115,73,433.0
4116,98,458.0
4117,9,369.0
4118,52,412.0
4119,65,425.0
4120,28,388.0
4121,69,429.0
4122,7,367.0
4123,79,439.0
4124,58,418.0
4125,5,365.0
4126,71,431.0
4127,71,431.0
4128,19,379.0
4129,22,382.0
4130,32,392.0
4131,22,382.0
4132,81,441.0
4133,35,395.0
4134,44,404.0
4135,38,398.0
4136,78,438.0
4137,32,392.0
4138,18,378.0
4139,7,367.0
4140,48,408.0
4141,66,426.0
4142,63,423.0
4143,54,414.0
4144,87,447.0
4145,85,445.0
4146,91,451.0
4147,86,446.0
4148,27,387.0
4149,79,439.0
4150,42,402.0
4151,40,400.0
4152,67,427.0
4153,90,450.0
4154,13,373.0
4155,1,361.0
4156,17,377.0
4157,36,396.0
4158,13,373.0
4159,54,414.0
4160,90,450.0
4161,27,387.0
4162,4,364.0
4163,68,428.0
4164,40,400.0
4165,26,386.0
4166,13,373.0
4167,27,387.0
4168,80,440.0
4169,78,438.0
4170,70,430.0
4171,87,447.0
4172,47,407.0
4173,19,379.0
4174,47,407.0
4175,84,444.0
4176,49,409.0
4177,2,362.0
4178,7,367.0
4179,70,430.0
4180,8,368.0
4181,5,365.0
4182,63,423.0
4183,74,434.0
4184,73,433.0
4185,43,403.0
4186,72,432.0
4187,10,370.0
4188,92,452.0
4189,24,384.0
4190,68,428.0
4191,92,452.0
4192,27,387.0
4193,20,380.0
4194,15,375.0
4195,80,440.0
4196,48,408.0
4197,63,423.0
4198,24,384.0
4199,88,448.0
4200,92,452.0
4201,15,375.0
4202,24,384.0
4203,23,383.0
4204,78,438.0
4205,41,401.0
4206,29,389.0
4207,52,412.0
4208,14,374.0
4209,90,450.0
4210,82,442.0
4211,78,438.0
4212,96,456.0
4213,70,430.0
4214,21,381.0
4215,74,434.0
4216,63,423.0
4217,45,405.0
4218,19,379.0
4219,9,369.0
4220,48,408.0
4221,74,434.0
4222,18,378.0
4223,92,452.0
4224,35,395.0
4225,15,375.0
4226,64,424.0
4227,19,379.0
4228,32,392.0
4229,69,429.0
4230,53,413.0
4231,49,409.0
4232,70,430.0
4233,72,432.0
4234,28,388.0
4235,18,378.0
4236,54,414.0
4237,94,454.0
4238,2,362.0
4239,9,369.0
4240,72,432.0
4241,21,381.0
4242,45,405.0
4243,59,419.0
4244,24,384.0
4245,50,410.0
4246,63,423.0
4247,11,371.0
4248,63,423.0
4249,93,453.0
4250,61,421.0
4251,7,367.0
4252,54,414.0
4253,67,427.0
4254,55,415.0
4255,33,393.0
4256,29,389.0
4257,42,402.0
4258,75,435.0
4259,32,392.0
4260,29,389.0
4261,12,372.0
4262,46,406.0
4263,87,447.0
4264,94,454.0
4265,100,460.0
4266,25,385.0
4267,14,374.0
4268,38,398.0
4269,37,397.0
4270,93,453.0
4271,76,436.0
4272,79,439.0
4273,14,374.0
4274,52,412.0
4275,16,376.0
4276,95,455.0
4277,19,379.0
4278,1,361.0
4279,40,400.0
4280,68,428.0
4281,51,411.0
4282,46,406.0
4283,54,414.0
4284,74,434.0
4285,76,436.0
4286,39,399.0
4287,17,377.0
4288,63,423.0
4289,88,448.0
4290,8,368.0
4291,40,400.0
4292,80,440.0
4293,24,384.0
4294,1,361.0
4295,44,404.0
4296,38,398.0
4297,56,416.0
4298,100,460.0
4299,30,390.0
4300,62,422.0
4301,99,459.0
4302,78,438.0
4303,80,440.0
4304,17,377.0
4305,15,375.0
4306,92,452.0
4307,41,401.0
4308,5,365.0
4309,10,370.0
4310,7,367.0
4311,97,457.0
4312,1,361.0
4313,12,372.0
4314,76,436.0
4315,1,361.0
4316,17,377.0
4317,81,441.0
4318,37,397.0
4319,91,451.0
4320,6,366.0
4321,74,434.0
4322,78,438.0
4323,56,416.0
4324,80,440.0
4325,76,436.0
4326,93,453.0
4327,46,406.0
4328,27,387.0
4329,54,414.0
4330,90,450.0
4331,8,368.0
4332,61,421.0
4333,39,399.0
4334,60,420.0
4335,4,364.0
4336,97,457.0
4337,27,387.0
4338,88,448.0
4339,79,439.0
4340,68,428.0
4341,3,363.0
4342,55,415.0
4343,30,390.0
4344,26,386.0
4345,70,430.0
4346,46,406.0
4347,2,362.0
4348,44,404.0
4349,34,394.0
4350,7,367.0
4351,22,382.0
4352,75,435.0
4353,20,380.0
4354,45,405.0
4355,91,451.0
4356,1,361.0
4357,46,406.0
4358,2,362.0
4359,63,423.0
4360,33,393.0
4361,75,435.0
4362,87,447.0
4363,68,428.0
4364,29,389.0
4365,11,371.0
4366,70,430.0
4367,90,450.0
4368,31,391.0
4369,95,455.0
4370,11,371.0
4371,72,432.0
4372,40,400.0
4373,79,439.0
4374,10,370.0
4375,29,389.0
4376,56,416.0
4377,36,396.0
4378,12,372.0
4379,18,378.0
4380,9,369.0
4381,35,395.0
4382,87,447.0
4383,13,373.0
4384,41,401.0
4385,10,370.0
4386,60,420.0
4387,32,392.0
4388,14,374.0
4389,85,445.0
4390,13,373.0
4391,53,413.0
4392,73,433.0
4393,11,371.0
4394,40,400.0
4395,19,379.0
4396,88,448.0
4397,38,398.0
4398,33,393.0
4399,60,420.0
4400,19,379.0
4401,54,414.0
4402,59,419.0
4403,17,377.0
4404,100,460.0
4405,11,371.0
4406,74,434.0
4407,76,436.0
4408,27,387.0
4409,10,370.0
4410,9,369.0
4411,64,424.0
4412,5,365.0
4413,86,446.0
4414,54,414.0
4415,22,382.0
4416,40,400.0
4417,45,405.0
4418,100,460.0
4419,27,387.0
4420,50,410.0
4421,26,386.0
4422,41,401.0
4423,78,438.0
4424,9,369.0
4425,31,391.0
4426,74,434.0
4427,91,451.0
4428,30,390.0
4429,56,416.0
4430,55,415.0
4431,2,362.0
4432,77,437.0
4433,96,456.0
4434,100,460.0
4435,2,362.0
4436,15,375.0
4437,49,409.0
4438,6,366.0
4439,73,433.0
4440,81,441.0
4441,3,363.0
4442,74,434.0
4443,79,439.0
4444,37,397.0
4445,81,441.0
4446,47,407.0
4447,20,380.0
4448,26,386.0
4449,17,377.0
4450,91,451.0
4451,64,424.0
4452,41,401.0
4453,90,450.0
4454,11,371.0
4455,13,373.0
4456,9,369.0
4457,39,399.0
4458,85,445.0
4459,7,367.0
4460,4,364.0
4461,29,389.0
4462,21,381.0
4463,66,426.0
4464,33,393.0
4465,5,365.0
4466,11,371.0
4467,60,420.0
4468,91,451.0
4469,46,406.0
4470,8,368.0
4471,45,405.0
4472,19,379.0
4473,78,438.0
4474,99,459.0
4475,45,405.0
4476,67,427.0
4477,24,384.0
4478,35,395.0
4479,71,431.0
4480,39,399.0
4481,59,419.0
4482,13,373.0
4483,27,387.0
4484,15,375.0
4485,97,457.0
4486,16,376.0
4487,4,364.0
4488,38,398.0
4489,7,367.0
4490,63,423.0
4491,14,374.0
4492,4,364.0
4493,73,433.0
4494,29,389.0
4495,46,406.0
4496,18,378.0
4497,61,421.0
4498,24,384.0
4499,48,408.0
4500,88,448.0
4501,65,425.0
4502,74,434.0
4503,19,379.0
4504,78,438.0
4505,100,460.0
4506,51,411.0
4507,12,372.0
4508,5,365.0
4509,77,437.0
4510,35,395.0
4511,91,451.0
4512,58,418.0
4513,100,460.0
4514,50,410.0
4515,10,370.0
4516,90,450.0
4517,60,420.0
4518,67,427.0
4519,69,429.0
4520,69,429.0
4521,10,370.0
4522,72,432.0
4523,81,441.0
4524,32,392.0
4525,55,415.0
4526,52,412.0
4527,77,437.0
4528,74,434.0
4529,42,402.0
4530,16,376.0
4531,98,458.0
4532,43,403.0
4533,48,408.0
4534,43,403.0
4535,97,457.0
4536,89,449.0
4537,69,429.0
4538,15,375.0
4539,37,397.0
4540,64,424.0
4541,12,372.0
4542,79,439.0
4543,61,421.0
4544,29,389.0
4545,23,383.0
4546,26,386.0
4547,18,378.0
4548,62,422.0
4549,53,413.0
4550,17,377.0
4551,100,460.0
4552,52,412.0
4553,59,419.0
4554,79,439.0
4555,59,419.0
4556,85,445.0
4557,81,441.0
4558,63,423.0
4559,61,421.0
4560,87,447.0
4561,37,397.0
4562,57,417.0
4563,32,392.0
4564,50,410.0
4565,4,364.0
4566,56,416.0
4567,61,421.0
4568,57,417.0
4569,42,402.0
4570,67,427.0
4571,92,452.0
4572,19,379.0
4573,21,381.0
4574,82,442.0
4575,18,378.0
4576,92,452.0
4577,2,362.0
4578,72,432.0
4579,78,438.0
4580,28,388.0
4581,34,394.0
4582,25,385.0
4583,70,430.0
4584,56,416.0
4585,95,455.0
4586,32,392.0
4587,74,434.0
4588,58,418.0
4589,15,375.0
4590,78,438.0
4591,46,406.0
4592,1,361.0
4593,58,418.0
4594,68,428.0
4595,4,364.0
4596,27,387.0
4597,54,414.0
4598,73,433.0
4599,7,367.0
4600,72,432.0
4601,4,364.0
4602,19,379.0
4603,59,419.0
4604,10,370.0
4605,41,401.0
4606,97,457.0
4607,10,370.0
4608,23,383.0
4609,22,382.0
4610,11,371.0
4611,83,443.0
4612,62,422.0
4613,37,397.0
4614,17,377.0
4615,83,443.0
4616,79,439.0
4617,6,366.0
4618,13,373.0
4619,79,439.0
4620,65,425.0
4621,60,420.0
4622,60,420.0
4623,79,439.0
4624,84,444.0
4625,89,449.0
4626,45,405.0
4627,59,419.0
4628,81,441.0
4629,38,398.0
4630,70,430.0
4631,56,416.0
4632,54,414.0
4633,46,406.0
4634,33,393.0
4635,25,385.0
4636,54,414.0
4637,27,387.0
4638,32,392.0
4639,79,439.0
4640,35,395.0
4641,74,434.0
4642,80,440.0
4643,71,431.0
4644,11,371.0
4645,30,390.0
4646,55,415.0
4647,13,373.0
4648,25,385.0
4649,48,408.0
4650,88,448.0
4651,12,372.0
4652,27,387.0
4653,6,366.0
4654,37,397.0
4655,78,438.0
4656,72,432.0
4657,70,430.0
4658,14,374.0
4659,28,388.0
4660,19,379.0
4661,31,391.0
4662,93,453.0
4663,73,433.0
4664,92,452.0
4665,76,436.0
4666,82,442.0
4667,28,388.0
4668,66,426.0
4669,72,432.0
4670,37,397.0
4671,89,449.0
4672,2,362.0
4673,82,442.0
4674,33,393.0
4675,55,415.0
4676,54,414.0
4677,46,406.0
4678,65,425.0
4679,93,453.0
4680,84,444.0
4681,35,395.0
4682,71,431.0
4683,10,370.0
4684,82,442.0
4685,89,449.0
4686,22,382.0
4687,71,431.0
4688,15,375.0
4689,58,418.0
4690,15,375.0
4691,13,373.0
4692,32,392.0
4693,36,396.0
4694,52,412.0
4695,10,370.0
4696,88,448.0
4697,74,434.0
4698,23,383.0
4699,24,384.0
4700,66,426.0
4701,95,455.0
4702,51,411.0
4703,2,362.0
4704,10,370.0
4705,47,407.0
4706,5,365.0
4707,26,386.0
4708,24,384.0
4709,12,372.0
4710,79,439.0
4711,36,396.0
4712,71,431.0
4713,50,410.0
4714,76,436.0
4715,39,399.0
4716,66,426.0
4717,91,451.0
4718,100,460.0
4719,82,442.0
4720,84,444.0
4721,87,447.0
4722,83,443.0
4723,69,429.0
4724,11,371.0
4725,7,367.0
4726,88,448.0
4727,94,454.0
4728,55,415.0
4729,10,370.0
4730,24,384.0
4731,46,406.0
4732,4,364.0
4733,98,458.0
4734,1,361.0
4735,51,411.0
4736,28,388.0
4737,62,422.0
4738,12,372.0
4739,8,368.0
4740,7,367.0
4741,20,380.0
4742,13,373.0
4743,97,457.0
4744,35,395.0
4745,70,430.0
4746,36,396.0
4747,61,421.0
4748,22,382.0
4749,4,364.0
4750,49,409.0
4751,20,380.0
4752,44,404.0
4753,50,410.0
4754,45,405.0
4755,98,458.0
4756,78,438.0
4757,53,413.0
4758,5,365.0
4759,83,443.0
4760,52,412.0
4761,6,366.0
4762,17,377.0
4763,80,440.0
4764,49,409.0
4765,51,411.0
4766,27,387.0
4767,4,364.0
4768,23,383.0
4769,60,420.0
4770,43,403.0
4771,95,455.0
