,Alice_a,out
3218,2,32.0
3219,94,124.0
3220,84,114.0
3221,38,68.0
3222,90,120.0
3223,61,91.0
3224,77,107.0
3225,21,51.0
3226,17,47.0
3227,14,44.0
3228,55,85.0
3229,63,93.0
3230,39,69.0
3231,72,102.0
3232,39,69.0
3233,35,65.0
3234,4,34.0
3235,5,35.0
3236,25,55.0
3237,81,111.0
3238,92,122.0
3239,68,98.0
3240,38,68.0
3241,15,45.0
3242,28,58.0
3243,2,32.0
3244,48,78.0
3245,43,73.0
3246,99,129.0
3247,11,41.0
3248,78,108.0
3249,14,44.0
3250,83,113.0
3251,8,38.0
3252,78,108.0
3253,30,60.0
3254,94,124.0
3255,28,58.0
3256,14,44.0
3257,34,64.0
3258,72,102.0
3259,61,91.0
3260,13,43.0
3261,73,103.0
3262,14,44.0
3263,57,87.0
3264,0,30.0
3265,72,102.0
3266,69,99.0
3267,86,116.0
3268,3,33.0
3269,50,80.0
3270,61,91.0
3271,70,100.0
3272,98,128.0
3273,77,107.0
3274,9,39.0
3275,65,95.0
3276,66,96.0
3277,65,95.0
3278,65,95.0
3279,6,36.0
3280,88,118.0
3281,67,97.0
3282,85,115.0
3283,1,31.0
3284,54,84.0
3285,61,91.0
3286,69,99.0
3287,42,72.0
3288,58,88.0
3289,86,116.0
3290,86,116.0
3291,91,121.0
3292,87,117.0
3293,89,119.0
3294,75,105.0
3295,93,123.0
3296,28,58.0
3297,40,70.0
3298,8,38.0
3299,57,87.0
3300,44,74.0
3301,39,69.0
3302,36,66.0
3303,69,99.0
3304,100,130.0
3305,67,97.0
3306,28,58.0
3307,9,39.0
3308,27,57.0
3309,96,126.0
3310,7,37.0
3311,37,67.0
3312,79,109.0
3313,58,88.0
3314,20,50.0
3315,100,130.0
3316,25,55.0
3317,86,116.0
3318,95,125.0
3319,87,117.0
3320,54,84.0
3321,55,85.0
3322,66,96.0
3323,63,93.0
3324,10,40.0
3325,51,81.0
3326,15,45.0
3327,28,58.0
3328,73,103.0
3329,70,100.0
3330,14,44.0
3331,22,52.0
3332,43,73.0
3333,11,41.0
3334,39,69.0
3335,48,78.0
3336,68,98.0
3337,40,70.0
3338,5,35.0
3339,46,76.0
3340,23,53.0
3341,70,100.0
3342,42,72.0
3343,74,104.0
3344,36,66.0
3345,29,59.0
3346,78,108.0
3347,68,98.0
3348,12,42.0
3349,26,56.0
3350,29,59.0
3351,41,71.0
3352,79,109.0
3353,97,127.0
3354,22,52.0
3355,95,125.0
3356,25,55.0
3357,99,129.0
3358,19,49.0
3359,1,31.0
3360,96,126.0
3361,4,34.0
3362,33,63.0
3363,94,124.0
3364,3,33.0
3365,84,114.0
3366,13,43.0
3367,16,46.0
3368,93,123.0
3369,34,64.0
3370,14,44.0
3371,40,70.0
3372,60,90.0
3373,5,35.0
3374,60,90.0
3375,36,66.0
3376,89,119.0
3377,23,53.0
3378,81,111.0
3379,5,35.0
3380,16,46.0
3381,42,72.0
3382,11,41.0
3383,48,78.0
3384,1,31.0
3385,26,56.0
3386,45,75.0
3387,29,59.0
3388,25,55.0
3389,3,33.0
3390,30,60.0
3391,56,86.0
3392,5,35.0
3393,43,73.0
3394,34,64.0
3395,45,75.0
3396,83,113.0
3397,94,124.0
3398,100,130.0
3399,54,84.0
3400,96,126.0
3401,39,69.0
3402,88,118.0
3403,81,111.0
3404,34,64.0
3405,95,125.0
3406,15,45.0
3407,76,106.0
3408,81,111.0
3409,35,65.0
3410,34,64.0
3411,40,70.0
3412,99,129.0
3413,31,61.0
3414,53,83.0
3415,2,32.0
3416,28,58.0
3417,82,112.0
3418,34,64.0
3419,53,83.0
3420,20,50.0
3421,40,70.0
3422,85,115.0
3423,27,57.0
3424,40,70.0
3425,64,94.0
3426,24,54.0
3427,70,100.0
3428,86,116.0
3429,35,65.0
3430,43,73.0
3431,99,129.0
3432,2,32.0
3433,68,98.0
3434,98,128.0
3435,68,98.0
3436,6,36.0
3437,71,101.0
3438,16,46.0
3439,95,125.0
3440,44,74.0
3441,94,124.0
3442,14,44.0
3443,100,130.0
3444,92,122.0
3445,55,85.0
3446,47,77.0
3447,14,44.0
3448,16,46.0
3449,19,49.0
3450,97,127.0
3451,79,109.0
3452,24,54.0
3453,86,116.0
3454,93,123.0
3455,17,47.0
3456,38,68.0
3457,26,56.0
3458,54,84.0
3459,68,98.0
3460,4,34.0
3461,81,111.0
3462,34,64.0
3463,72,102.0
3464,33,63.0
3465,3,33.0
3466,72,102.0
3467,7,37.0
3468,27,57.0
3469,34,64.0
3470,44,74.0
3471,62,92.0
3472,5,35.0
3473,59,89.0
3474,59,89.0
3475,87,117.0
3476,59,89.0
3477,48,78.0
3478,6,36.0
3479,88,118.0
3480,24,54.0
3481,18,48.0
3482,99,129.0
3483,29,59.0
3484,29,59.0
3485,29,59.0
3486,43,73.0
3487,51,81.0
3488,33,63.0
3489,16,46.0
3490,35,65.0
3491,10,40.0
3492,70,100.0
3493,77,107.0
3494,88,118.0
3495,16,46.0
3496,90,120.0
3497,68,98.0
3498,11,41.0
3499,51,81.0
3500,15,45.0
3501,53,83.0
3502,21,51.0
3503,92,122.0
3504,65,95.0
3505,4,34.0
3506,17,47.0
3507,57,87.0
3508,85,115.0
3509,93,123.0
3510,61,91.0
3511,95,125.0
3512,52,82.0
3513,52,82.0
3514,93,123.0
3515,22,52.0
3516,91,121.0
3517,97,127.0
3518,74,104.0
3519,22,52.0
3520,19,49.0
3521,62,92.0
3522,93,123.0
3523,100,130.0
3524,46,76.0
3525,8,38.0
3526,91,121.0
3527,18,48.0
3528,40,70.0
3529,84,114.0
3530,46,76.0
3531,87,117.0
3532,25,55.0
3533,4,34.0
3534,69,99.0
3535,46,76.0
3536,22,52.0
3537,58,88.0
3538,53,83.0
3539,21,51.0
3540,39,69.0
3541,10,40.0
3542,80,110.0
3543,68,98.0
3544,30,60.0
3545,17,47.0
3546,67,97.0
3547,92,122.0
3548,51,81.0
3549,22,52.0
3550,71,101.0
3551,45,75.0
3552,28,58.0
3553,81,111.0
3554,18,48.0
3555,83,113.0
3556,2,32.0
3557,41,71.0
3558,65,95.0
3559,70,100.0
3560,69,99.0
3561,71,101.0
3562,43,73.0
3563,51,81.0
3564,10,40.0
3565,60,90.0
3566,31,61.0
3567,16,46.0
3568,59,89.0
3569,25,55.0
3570,82,112.0
3571,19,49.0
3572,99,129.0
3573,44,74.0
3574,37,67.0
3575,79,109.0
3576,41,71.0
3577,54,84.0
3578,82,112.0
3579,11,41.0
3580,48,78.0
3581,8,38.0
3582,55,85.0
3583,9,39.0
3584,41,71.0
3585,91,121.0
3586,71,101.0
3587,68,98.0
3588,36,66.0
3589,99,129.0
3590,23,53.0
3591,77,107.0
3592,78,108.0
3593,33,63.0
3594,99,129.0
3595,58,88.0
3596,56,86.0
3597,5,35.0
3598,38,68.0
3599,2,32.0
3600,16,46.0
3601,79,109.0
3602,63,93.0
3603,17,47.0
3604,84,114.0
3605,14,44.0
3606,92,122.0
3607,3,33.0
3608,40,70.0
3609,37,67.0
3610,3,33.0
3611,36,66.0
3612,100,130.0
3613,68,98.0
3614,14,44.0
3615,50,80.0
3616,62,92.0
3617,89,119.0
3618,4,34.0
3619,9,39.0
3620,55,85.0
3621,43,73.0
3622,13,43.0
3623,98,128.0
3624,80,110.0
3625,38,68.0
3626,91,121.0
3627,99,129.0
3628,90,120.0
3629,76,106.0
3630,93,123.0
3631,13,43.0
3632,38,68.0
3633,98,128.0
3634,59,89.0
3635,50,80.0
3636,69,99.0
3637,39,69.0
3638,60,90.0
3639,35,65.0
3640,66,96.0
3641,59,89.0
3642,87,117.0
3643,81,111.0
3644,0,30.0
3645,23,53.0
3646,59,89.0
3647,39,69.0
3648,35,65.0
3649,90,120.0
3650,96,126.0
3651,21,51.0
3652,27,57.0
3653,12,42.0
3654,46,76.0
3655,64,94.0
3656,56,86.0
3657,11,41.0
3658,45,75.0
3659,19,49.0
3660,0,30.0
3661,35,65.0
3662,91,121.0
3663,82,112.0
3664,67,97.0
3665,32,62.0
3666,41,71.0
3667,84,114.0
3668,26,56.0
3669,37,67.0
3670,83,113.0
3671,82,112.0
3672,71,101.0
3673,32,62.0
3674,62,92.0
3675,14,44.0
3676,6,36.0
3677,92,122.0
3678,88,118.0
3679,40,70.0
3680,34,64.0
3681,25,55.0
3682,75,105.0
3683,11,41.0
3684,3,33.0
3685,45,75.0
3686,42,72.0
3687,47,77.0
3688,53,83.0
3689,80,110.0
3690,83,113.0
3691,98,128.0
3692,8,38.0
3693,3,33.0
3694,92,122.0
3695,52,82.0
3696,10,40.0
3697,82,112.0
3698,85,115.0
3699,71,101.0
3700,22,52.0
3701,6,36.0
3702,5,35.0
3703,79,109.0
3704,47,77.0
3705,66,96.0
3706,80,110.0
3707,3,33.0
3708,21,51.0
3709,90,120.0
3710,48,78.0
3711,62,92.0
3712,24,54.0
3713,83,113.0
3714,4,34.0
3715,1,31.0
3716,77,107.0
3717,34,64.0
3718,61,91.0
3719,32,62.0
3720,65,95.0
3721,49,79.0
3722,87,117.0
3723,25,55.0
3724,83,113.0
3725,97,127.0
3726,48,78.0
3727,60,90.0
3728,68,98.0
3729,52,82.0
3730,17,47.0
3731,13,43.0
3732,92,122.0
3733,71,101.0
3734,95,125.0
3735,71,101.0
3736,78,108.0
3737,71,101.0
3738,90,120.0
3739,36,66.0
3740,51,81.0
3741,55,85.0
3742,75,105.0
3743,6,36.0
3744,31,61.0
3745,8,38.0
3746,45,75.0
3747,37,67.0
3748,65,95.0
3749,90,120.0
3750,96,126.0
3751,47,77.0
3752,29,59.0
3753,75,105.0
3754,77,107.0
3755,98,128.0
3756,53,83.0
3757,79,109.0
3758,56,86.0
3759,9,39.0
3760,100,130.0
3761,32,62.0
3762,79,109.0
3763,64,94.0
3764,75,105.0
3765,94,124.0
3766,71,101.0
3767,66,96.0
3768,12,42.0
3769,64,94.0
3770,8,38.0
3771,89,119.0
3772,18,48.0
3773,53,83.0
3774,87,117.0
3775,30,60.0
3776,64,94.0
3777,100,130.0
3778,79,109.0
3779,80,110.0
3780,71,101.0
3781,50,80.0
3782,62,92.0
3783,17,47.0
3784,49,79.0
3785,85,115.0
3786,83,113.0
3787,33,63.0
3788,38,68.0
3789,17,47.0
3790,42,72.0
3791,97,127.0
3792,79,109.0
3793,75,105.0
3794,22,52.0
3795,72,102.0
3796,61,91.0
3797,27,57.0
3798,29,59.0
3799,80,110.0
3800,99,129.0
3801,85,115.0
3802,31,61.0
3803,23,53.0
3804,6,36.0
3805,15,45.0
3806,42,72.0
3807,40,70.0
3808,74,104.0
3809,56,86.0
3810,25,55.0
3811,70,100.0
3812,32,62.0
3813,94,124.0
3814,59,89.0
3815,62,92.0
3816,62,92.0
3817,25,55.0
3818,98,128.0
3819,19,49.0
3820,33,63.0
3821,65,95.0
3822,80,110.0
3823,32,62.0
3824,9,39.0
3825,56,86.0
3826,17,47.0
3827,10,40.0
3828,36,66.0
3829,93,123.0
3830,25,55.0
3831,51,81.0
3832,42,72.0
3833,34,64.0
3834,9,39.0
3835,89,119.0
3836,60,90.0
3837,14,44.0
3838,53,83.0
3839,100,130.0
3840,35,65.0
3841,65,95.0
3842,91,121.0
3843,20,50.0
3844,19,49.0
3845,51,81.0
3846,44,74.0
3847,79,109.0
3848,48,78.0
3849,24,54.0
3850,81,111.0
3851,4,34.0
3852,43,73.0
3853,51,81.0
3854,2,32.0
3855,97,127.0
3856,42,72.0
3857,43,73.0
3858,15,45.0
3859,55,85.0
3860,89,119.0
3861,9,39.0
3862,92,122.0
3863,87,117.0
3864,97,127.0
3865,38,68.0
3866,72,102.0
3867,0,30.0
3868,57,87.0
3869,46,76.0
3870,28,58.0
3871,82,112.0
3872,12,42.0
3873,20,50.0
3874,11,41.0
3875,16,46.0
3876,89,119.0
3877,13,43.0
3878,73,103.0
3879,89,119.0
3880,16,46.0
3881,90,120.0
3882,16,46.0
3883,31,61.0
3884,5,35.0
3885,62,92.0
3886,26,56.0
3887,67,97.0
3888,15,45.0
3889,71,101.0
3890,51,81.0
3891,3,33.0
3892,83,113.0
3893,94,124.0
3894,21,51.0
3895,19,49.0
3896,73,103.0
3897,34,64.0
3898,8,38.0
3899,34,64.0
3900,33,63.0
3901,21,51.0
3902,33,63.0
3903,72,102.0
3904,18,48.0
3905,55,85.0
3906,43,73.0
3907,13,43.0
3908,40,70.0
3909,21,51.0
3910,0,30.0
3911,76,106.0
3912,77,107.0
3913,60,90.0
3914,14,44.0
3915,71,101.0
3916,32,62.0
3917,22,52.0
3918,15,45.0
3919,13,43.0
3920,1,31.0
3921,49,79.0
3922,0,30.0
3923,31,61.0
3924,26,56.0
3925,38,68.0
3926,33,63.0
3927,59,89.0
3928,35,65.0
3929,43,73.0
3930,22,52.0
3931,17,47.0
3932,98,128.0
3933,33,63.0
3934,99,129.0
3935,12,42.0
3936,98,128.0
3937,38,68.0
3938,98,128.0
3939,43,73.0
3940,92,122.0
3941,24,54.0
3942,37,67.0
3943,23,53.0
3944,65,95.0
3945,14,44.0
3946,15,45.0
3947,73,103.0
3948,37,67.0
3949,19,49.0
3950,68,98.0
3951,94,124.0
3952,84,114.0
3953,4,34.0
3954,45,75.0
3955,71,101.0
3956,68,98.0
3957,58,88.0
3958,2,32.0
3959,30,60.0
3960,12,42.0
3961,89,119.0
3962,61,91.0
3963,45,75.0
3964,10,40.0
3965,28,58.0
3966,21,51.0
3967,55,85.0
3968,96,126.0
3969,4,34.0
3970,89,119.0
3971,61,91.0
3972,82,112.0
3973,93,123.0
3974,80,110.0
3975,100,130.0
3976,31,61.0
3977,42,72.0
3978,12,42.0
3979,87,117.0
3980,64,94.0
3981,55,85.0
3982,24,54.0
3983,22,52.0
3984,62,92.0
3985,45,75.0
3986,39,69.0
3987,84,114.0
3988,19,49.0
3989,42,72.0
3990,12,42.0
3991,26,56.0
3992,55,85.0
3993,6,36.0
3994,75,105.0
3995,63,93.0
3996,40,70.0
3997,45,75.0
3998,61,91.0
3999,22,52.0
4000,18,48.0
4001,57,87.0
4002,57,87.0
4003,33,63.0
4004,54,84.0
4005,70,100.0
4006,84,114.0
4007,86,116.0
4008,80,110.0
4009,34,64.0
4010,32,62.0
4011,36,66.0
4012,39,69.0
4013,29,59.0
4014,12,42.0
4015,24,54.0
4016,1,31.0
4017,92,122.0
4018,0,30.0
4019,53,83.0
4020,21,51.0
4021,56,86.0
4022,10,40.0
4023,79,109.0
4024,13,43.0
4025,73,103.0
4026,7,37.0
4027,29,59.0
4028,53,83.0
4029,95,125.0
4030,77,107.0
4031,37,67.0
4032,31,61.0
4033,100,130.0
4034,40,70.0
4035,88,118.0
4036,21,51.0
4037,40,70.0
4038,19,49.0
4039,86,116.0
4040,39,69.0
4041,65,95.0
4042,48,78.0
4043,85,115.0
4044,9,39.0
4045,89,119.0
4046,10,40.0
4047,77,107.0
4048,85,115.0
4049,82,112.0
4050,51,81.0
4051,31,61.0
4052,74,104.0
4053,1,31.0
4054,4,34.0
4055,79,109.0
4056,24,54.0
4057,71,101.0
4058,96,126.0
4059,81,111.0
4060,74,104.0
4061,48,78.0
4062,18,48.0
4063,13,43.0
4064,22,52.0
4065,0,30.0
4066,70,100.0
4067,49,79.0
4068,23,53.0
4069,17,47.0
4070,75,105.0
4071,83,113.0
4072,97,127.0
4073,73,103.0
4074,51,81.0
4075,82,112.0
4076,37,67.0
4077,74,104.0
4078,14,44.0
4079,31,61.0
4080,5,35.0
4081,55,85.0
4082,57,87.0
4083,82,112.0
4084,28,58.0
4085,79,109.0
4086,55,85.0
4087,37,67.0
4088,78,108.0
4089,15,45.0
4090,73,103.0
4091,85,115.0
4092,48,78.0
4093,26,56.0
4094,34,64.0
4095,12,42.0
4096,38,68.0
4097,23,53.0
4098,8,38.0
4099,68,98.0
4100,11,41.0
4101,9,39.0
4102,47,77.0
4103,69,99.0
4104,46,76.0
4105,9,39.0
4106,79,109.0
4107,40,70.0
4108,49,79.0
4109,5,35.0
4110,45,75.0
4111,9,39.0
4112,40,70.0
4113,70,100.0
4114,61,91.0
4115,39,69.0
4116,29,59.0
4117,38,68.0
4118,56,86.0
4119,59,89.0
4120,19,49.0
4121,53,83.0
4122,27,57.0
4123,30,60.0
4124,24,54.0
4125,70,100.0
4126,62,92.0
4127,31,61.0
4128,96,126.0
4129,90,120.0
4130,71,101.0
4131,71,101.0
4132,73,103.0
4133,31,61.0
4134,0,30.0
4135,84,114.0
4136,9,39.0
4137,75,105.0
4138,38,68.0
4139,57,87.0
4140,42,72.0
4141,7,37.0
4142,2,32.0
4143,73,103.0
4144,65,95.0
4145,58,88.0
4146,1,31.0
4147,86,116.0
4148,35,65.0
4149,86,116.0
4150,86,116.0
4151,77,107.0
4152,11,41.0
4153,94,124.0
4154,32,62.0
4155,38,68.0
4156,71,101.0
4157,35,65.0
4158,60,90.0
4159,14,44.0
4160,21,51.0
4161,50,80.0
4162,70,100.0
4163,2,32.0
4164,40,70.0
4165,88,118.0
4166,24,54.0
4167,3,33.0
4168,90,120.0
4169,0,30.0
4170,41,71.0
4171,58,88.0
4172,64,94.0
4173,76,106.0
4174,60,90.0
4175,60,90.0
4176,69,99.0
4177,61,91.0
4178,87,117.0
4179,4,34.0
4180,55,85.0
4181,66,96.0
4182,52,82.0
4183,30,60.0
4184,70,100.0
4185,41,71.0
4186,99,129.0
4187,92,122.0
4188,85,115.0
4189,99,129.0
4190,27,57.0
4191,37,67.0
4192,56,86.0
4193,52,82.0
4194,36,66.0
4195,83,113.0
4196,71,101.0
4197,20,50.0
4198,53,83.0
4199,71,101.0
4200,0,30.0
4201,61,91.0
4202,84,114.0
4203,84,114.0
4204,72,102.0
4205,96,126.0
4206,61,91.0
4207,8,38.0
4208,98,128.0
4209,87,117.0
4210,19,49.0
4211,14,44.0
4212,85,115.0
4213,42,72.0
4214,76,106.0
4215,63,93.0
4216,29,59.0
4217,80,110.0
4218,5,35.0
4219,53,83.0
4220,36,66.0
4221,100,130.0
4222,81,111.0
4223,13,43.0
4224,18,48.0
4225,90,120.0
4226,46,76.0
4227,96,126.0
4228,99,129.0
4229,33,63.0
4230,82,112.0
4231,62,92.0
4232,45,75.0
4233,80,110.0
4234,33,63.0
4235,62,92.0
4236,11,41.0
4237,96,126.0
4238,54,84.0
4239,76,106.0
4240,65,95.0
4241,9,39.0
4242,14,44.0
4243,71,101.0
4244,47,77.0
4245,59,89.0
4246,53,83.0
4247,28,58.0
4248,11,41.0
4249,3,33.0
4250,70,100.0
4251,94,124.0
4252,87,117.0
4253,93,123.0
4254,32,62.0
4255,60,90.0
4256,6,36.0
4257,6,36.0
4258,10,40.0
4259,18,48.0
4260,46,76.0
4261,17,47.0
4262,69,99.0
4263,65,95.0
4264,32,62.0
4265,33,63.0
4266,27,57.0
4267,33,63.0
4268,47,77.0
4269,52,82.0
4270,98,128.0
4271,55,85.0
4272,87,117.0
4273,76,106.0
4274,83,113.0
4275,28,58.0
4276,25,55.0
4277,33,63.0
4278,67,97.0
4279,33,63.0
4280,79,109.0
4281,59,89.0
4282,20,50.0
4283,76,106.0
4284,77,107.0
4285,75,105.0
4286,3,33.0
4287,46,76.0
4288,97,127.0
4289,20,50.0
4290,84,114.0
4291,85,115.0
4292,87,117.0
4293,4,34.0
4294,79,109.0
4295,1,31.0
4296,8,38.0
4297,48,78.0
4298,93,123.0
4299,80,110.0
4300,50,80.0
4301,46,76.0
4302,8,38.0
4303,6,36.0
4304,24,54.0
4305,43,73.0
4306,5,35.0
4307,90,120.0
4308,73,103.0
4309,90,120.0
4310,79,109.0
4311,32,62.0
4312,80,110.0
4313,69,99.0
4314,3,33.0
4315,42,72.0
4316,42,72.0
4317,57,87.0
4318,22,52.0
4319,84,114.0
4320,56,86.0
4321,21,51.0
4322,95,125.0
4323,49,79.0
4324,98,128.0
4325,51,81.0
4326,61,91.0
4327,37,67.0
4328,6,36.0
4329,59,89.0
4330,69,99.0
4331,65,95.0
4332,73,103.0
4333,85,115.0
4334,91,121.0
4335,51,81.0
4336,94,124.0
4337,25,55.0
4338,70,100.0
4339,0,30.0
4340,75,105.0
4341,69,99.0
4342,75,105.0
4343,27,57.0
4344,22,52.0
4345,36,66.0
4346,77,107.0
4347,26,56.0
4348,75,105.0
4349,58,88.0
4350,99,129.0
4351,32,62.0
4352,95,125.0
4353,95,125.0
4354,43,73.0
4355,46,76.0
4356,8,38.0
4357,65,95.0
4358,13,43.0
4359,35,65.0
4360,99,129.0
4361,24,54.0
4362,52,82.0
4363,84,114.0
4364,12,42.0
4365,62,92.0
4366,49,79.0
4367,20,50.0
4368,88,118.0
4369,40,70.0
4370,39,69.0
4371,11,41.0
4372,26,56.0
4373,99,129.0
4374,50,80.0
4375,17,47.0
4376,59,89.0
4377,78,108.0
4378,96,126.0
4379,84,114.0
4380,40,70.0
4381,24,54.0
4382,95,125.0
4383,31,61.0
4384,8,38.0
4385,25,55.0
4386,8,38.0
4387,19,49.0
4388,79,109.0
4389,64,94.0
4390,21,51.0
4391,25,55.0
4392,47,77.0
4393,82,112.0
4394,19,49.0
4395,63,93.0
4396,21,51.0
4397,65,95.0
4398,65,95.0
4399,30,60.0
4400,33,63.0
4401,34,64.0
4402,18,48.0
4403,62,92.0
4404,81,111.0
4405,89,119.0
4406,61,91.0
4407,21,51.0
4408,81,111.0
4409,31,61.0
4410,65,95.0
4411,80,110.0
4412,4,34.0
4413,26,56.0
4414,76,106.0
4415,25,55.0
4416,82,112.0
4417,35,65.0
4418,86,116.0
4419,15,45.0
4420,46,76.0
4421,74,104.0
4422,42,72.0
4423,80,110.0
4424,66,96.0
4425,82,112.0
4426,79,109.0
4427,89,119.0
4428,91,121.0
4429,54,84.0
4430,43,73.0
4431,7,37.0
4432,55,85.0
4433,70,100.0
4434,76,106.0
4435,45,75.0
4436,89,119.0
4437,1,31.0
4438,44,74.0
4439,82,112.0
4440,59,89.0
4441,92,122.0
4442,51,81.0
4443,62,92.0
4444,73,103.0
4445,86,116.0
4446,14,44.0
4447,44,74.0
4448,44,74.0
4449,9,39.0
4450,12,42.0
4451,18,48.0
4452,66,96.0
4453,97,127.0
4454,26,56.0
4455,48,78.0
4456,32,62.0
4457,69,99.0
4458,7,37.0
4459,87,117.0
4460,42,72.0
4461,34,64.0
4462,16,46.0
4463,23,53.0
4464,79,109.0
4465,90,120.0
4466,92,122.0
4467,7,37.0
4468,26,56.0
4469,67,97.0
4470,53,83.0
4471,93,123.0
4472,97,127.0
4473,13,43.0
4474,18,48.0
4475,6,36.0
4476,80,110.0
4477,15,45.0
4478,64,94.0
4479,94,124.0
4480,78,108.0
4481,63,93.0
4482,63,93.0
4483,33,63.0
4484,30,60.0
4485,13,43.0
4486,52,82.0
4487,91,121.0
4488,95,125.0
4489,15,45.0
4490,47,77.0
4491,21,51.0
4492,50,80.0
4493,65,95.0
4494,23,53.0
4495,34,64.0
4496,87,117.0
4497,30,60.0
4498,52,82.0
4499,75,105.0
4500,8,38.0
4501,5,35.0
4502,1,31.0
4503,8,38.0
4504,18,48.0
4505,40,70.0
4506,48,78.0
4507,42,72.0
4508,68,98.0
4509,26,56.0
4510,73,103.0
4511,15,45.0
4512,77,107.0
4513,67,97.0
4514,64,94.0
4515,56,86.0
4516,97,127.0
4517,41,71.0
4518,88,118.0
4519,24,54.0
4520,17,47.0
4521,70,100.0
4522,54,84.0
4523,92,122.0
4524,50,80.0
4525,66,96.0
4526,14,44.0
4527,82,112.0
4528,71,101.0
4529,37,67.0
4530,9,39.0
4531,69,99.0
4532,0,30.0
4533,23,53.0
4534,49,79.0
4535,40,70.0
4536,72,102.0
4537,9,39.0
4538,42,72.0
4539,3,33.0
4540,30,60.0
4541,24,54.0
4542,57,87.0
4543,19,49.0
4544,71,101.0
4545,14,44.0
4546,81,111.0
4547,42,72.0
4548,92,122.0
4549,99,129.0
4550,100,130.0
4551,67,97.0
4552,29,59.0
4553,24,54.0
4554,6,36.0
4555,68,98.0
4556,89,119.0
4557,81,111.0
4558,4,34.0
4559,26,56.0
4560,0,30.0
4561,96,126.0
4562,37,67.0
4563,20,50.0
4564,50,80.0
4565,79,109.0
4566,4,34.0
4567,64,94.0
4568,61,91.0
4569,6,36.0
4570,21,51.0
4571,93,123.0
4572,44,74.0
4573,47,77.0
4574,69,99.0
4575,89,119.0
4576,88,118.0
4577,24,54.0
4578,88,118.0
4579,19,49.0
4580,74,104.0
4581,42,72.0
4582,76,106.0
4583,36,66.0
4584,36,66.0
4585,79,109.0
4586,36,66.0
4587,59,89.0
4588,40,70.0
4589,4,34.0
4590,72,102.0
4591,46,76.0
4592,99,129.0
4593,63,93.0
4594,37,67.0
4595,14,44.0
4596,14,44.0
4597,30,60.0
4598,9,39.0
4599,0,30.0
4600,94,124.0
4601,70,100.0
4602,62,92.0
4603,4,34.0
4604,36,66.0
4605,22,52.0
4606,92,122.0
4607,28,58.0
4608,70,100.0
4609,77,107.0
4610,24,54.0
4611,6,36.0
4612,26,56.0
4613,35,65.0
4614,58,88.0
4615,18,48.0
4616,47,77.0
4617,59,89.0
4618,75,105.0
4619,79,109.0
4620,90,120.0
4621,92,122.0
4622,88,118.0
4623,89,119.0
4624,95,125.0
4625,93,123.0
4626,34,64.0
4627,94,124.0
4628,17,47.0
4629,47,77.0
4630,53,83.0
4631,60,90.0
4632,97,127.0
4633,2,32.0
4634,46,76.0
4635,75,105.0
4636,26,56.0
4637,45,75.0
4638,64,94.0
4639,33,63.0
4640,62,92.0
4641,85,115.0
4642,0,30.0
4643,16,46.0
4644,96,126.0
4645,71,101.0
4646,8,38.0
4647,80,110.0
4648,50,80.0
4649,92,122.0
4650,18,48.0
4651,91,121.0
4652,55,85.0
4653,78,108.0
4654,23,53.0
4655,61,91.0
4656,55,85.0
4657,0,30.0
4658,0,30.0
4659,10,40.0
4660,75,105.0
4661,14,44.0
4662,20,50.0
4663,73,103.0
4664,44,74.0
4665,48,78.0
4666,8,38.0
4667,14,44.0
4668,54,84.0
4669,25,55.0
4670,38,68.0
4671,31,61.0
4672,35,65.0
4673,10,40.0
4674,77,107.0
4675,10,40.0
4676,73,103.0
4677,13,43.0
4678,58,88.0
4679,78,108.0
4680,52,82.0
4681,73,103.0
4682,4,34.0
4683,78,108.0
4684,83,113.0
4685,23,53.0
4686,4,34.0
4687,53,83.0
4688,39,69.0
4689,96,126.0
4690,74,104.0
4691,88,118.0
4692,50,80.0
4693,43,73.0
4694,86,116.0
4695,54,84.0
4696,15,45.0
4697,19,49.0
4698,56,86.0
4699,19,49.0
4700,85,115.0
4701,46,76.0
4702,41,71.0
4703,45,75.0
4704,4,34.0
4705,47,77.0
4706,21,51.0
4707,63,93.0
4708,95,125.0
4709,81,111.0
4710,10,40.0
4711,84,114.0
4712,8,38.0
4713,77,107.0
4714,50,80.0
4715,17,47.0
4716,50,80.0
4717,78,108.0
4718,92,122.0
4719,79,109.0
4720,40,70.0
4721,72,102.0
4722,56,86.0
4723,70,100.0
4724,10,40.0
4725,69,99.0
4726,85,115.0
4727,60,90.0
4728,15,45.0
4729,68,98.0
4730,46,76.0
4731,63,93.0
4732,8,38.0
4733,12,42.0
4734,64,94.0
4735,53,83.0
4736,30,60.0
4737,62,92.0
4738,45,75.0
4739,52,82.0
4740,91,121.0
4741,10,40.0
4742,49,79.0
4743,5,35.0
4744,51,81.0
4745,23,53.0
4746,11,41.0
4747,63,93.0
4748,62,92.0
4749,32,62.0
4750,22,52.0
4751,97,127.0
4752,26,56.0
4753,61,91.0
4754,98,128.0
4755,88,118.0
4756,58,88.0
4757,29,59.0
4758,96,126.0
4759,33,63.0
4760,63,93.0
4761,65,95.0
4762,48,78.0
4763,16,46.0
4764,86,116.0
4765,15,45.0
4766,1,31.0
4767,5,35.0
4768,13,43.0
4769,4,34.0
4770,85,115.0
4771,97,127.0
